city,timestamp,PM25,PM10,SO2,NO2,CO,O3,temperature,humidity,wind_speed,AQI
guangzhou,2026-07-29 21:00:00,22.9,23.7,11.4,42.0,0.365,0.0,24.4,98,1.472222222222222,52
guangzhou,2026-07-29 22:00:00,22.5,23.3,11.3,41.4,0.42,0.0,24.5,98,1.777777777777778,52
guangzhou,2026-07-29 23:00:00,28.5,29.3,11.8,41.3,0.507,0.0,25.0,97,1.8888888888888888,52
guangzhou,2026-07-30 00:00:00,31.4,32.5,14.0,39.2,0.551,5.0,26.9,92,1.5555555555555554,49
guangzhou,2026-07-30 01:00:00,29.3,30.7,14.6,37.3,0.502,14.0,28.4,80,2.055555555555556,47
guangzhou,2026-07-30 02:00:00,23.9,25.8,15.6,34.8,0.412,27.0,29.1,76,2.25,44
guangzhou,2026-07-30 03:00:00,23.5,25.9,16.5,32.8,0.356,38.0,28.7,73,3.194444444444444,41
guangzhou,2026-07-30 04:00:00,23.1,25.8,17.5,31.3,0.374,49.0,28.1,81,1.5833333333333333,39
guangzhou,2026-07-30 05:00:00,22.8,26.1,18.5,30.4,0.427,59.0,27.9,83,3.194444444444444,38
guangzhou,2026-07-30 06:00:00,25.1,28.1,19.0,32.0,0.479,61.0,26.0,93,2.111111111111111,40
guangzhou,2026-07-30 07:00:00,27.9,29.6,18.5,38.4,0.497,47.0,26.0,92,2.4166666666666665,48
guangzhou,2026-07-30 08:00:00,31.8,33.2,17.4,47.4,0.514,24.0,25.6,95,1.777777777777778,59
guangzhou,2026-07-30 09:00:00,34.8,36.7,17.0,54.1,0.594,6.0,26.7,91,1.4444444444444444,68
guangzhou,2026-07-30 10:00:00,50.8,52.5,18.0,56.3,0.82,0.0,26.8,89,1.75,70
guangzhou,2026-07-30 11:00:00,65.0,66.6,19.5,56.3,1.107,0.0,26.5,89,1.972222222222222,88
guangzhou,2026-07-30 12:00:00,65.0,66.4,13.8,64.0,1.269,0.0,26.6,90,1.2222222222222223,88
guangzhou,2026-07-30 13:00:00,74.5,75.9,14.9,62.7,1.201,0.0,26.0,92,1.611111111111111,99
guangzhou,2026-07-30 14:00:00,77.3,78.5,16.3,60.9,1.006,0.0,25.8,92,1.6944444444444442,103
guangzhou,2026-07-30 15:00:00,86.4,87.5,16.9,59.3,0.807,0.0,25.8,92,1.5833333333333333,114
guangzhou,2026-07-30 16:00:00,75.9,77.1,16.0,58.3,0.623,0.0,25.7,93,1.1111111111111112,101
guangzhou,2026-07-30 17:00:00,62.9,64.3,14.3,57.6,0.434,0.0,25.5,94,0.6388888888888888,85
guangzhou,2026-07-30 18:00:00,58.1,59.4,13.0,56.9,0.307,0.0,25.6,96,1.0555555555555556,79
guangzhou,2026-07-30 19:00:00,54.1,55.4,12.4,56.3,0.279,0.0,25.1,97,1.3055555555555556,74
guangzhou,2026-07-30 20:00:00,50.4,51.9,12.2,55.7,0.312,0.0,25.1,97,1.6944444444444442,70
guangzhou,2026-07-30 21:00:00,43.5,45.3,12.6,54.7,0.362,0.0,25.2,96,1.472222222222222,68
guangzhou,2026-07-30 22:00:00,42.0,43.8,14.3,53.4,0.43,1.0,23.9,98,1.3611111111111112,67
guangzhou,2026-07-30 23:00:00,54.1,56.0,16.5,51.6,0.516,3.0,24.4,96,0.25,74
guangzhou,2026-07-31 00:00:00,47.3,49.1,16.3,52.2,0.57,3.0,24.1,98,0.8055555555555555,65
guangzhou,2026-07-31 01:00:00,43.5,46.0,16.3,49.0,0.568,18.0,25.3,94,0.7777777777777777,61
guangzhou,2026-07-31 02:00:00,39.6,42.1,16.4,44.4,0.534,38.0,26.9,85,2.0,56
guangzhou,2026-07-31 03:00:00,30.9,33.8,16.4,40.2,0.497,54.0,26.3,90,2.138888888888889,50
guangzhou,2026-07-31 04:00:00,28.2,30.9,16.4,35.9,0.449,61.0,28.5,80,2.138888888888889,45
guangzhou,2026-07-31 05:00:00,28.5,31.2,16.3,32.0,0.398,63.0,29.8,75,2.138888888888889,41
guangzhou,2026-07-31 06:00:00,27.2,30.4,16.1,30.9,0.391,61.0,29.5,70,2.4444444444444446,39
guangzhou,2026-07-31 07:00:00,25.6,28.5,15.3,34.6,0.465,53.0,29.4,70,2.7222222222222223,43
guangzhou,2026-07-31 08:00:00,25.1,27.4,14.5,41.2,0.583,41.0,29.6,69,3.222222222222222,52
guangzhou,2026-07-31 09:00:00,27.5,28.4,14.9,47.4,0.68,29.0,29.2,68,3.75,59
guangzhou,2026-07-31 10:00:00,32.0,32.9,17.9,52.8,0.731,18.0,27.1,82,2.944444444444444,66
guangzhou,2026-07-31 11:00:00,39.7,41.0,22.3,57.8,0.761,7.0,26.7,84,2.7222222222222223,72
guangzhou,2026-07-31 12:00:00,54.4,56.9,16.7,76.2,0.786,1.0,24.7,97,1.5555555555555554,95
guangzhou,2026-07-31 13:00:00,74.7,76.8,17.5,74.4,0.831,1.0,25.0,97,2.0277777777777777,100
guangzhou,2026-07-31 14:00:00,87.5,89.6,18.4,71.8,0.871,0.0,25.0,96,2.388888888888889,116
guangzhou,2026-07-31 15:00:00,78.5,80.1,18.2,68.6,0.848,0.0,24.8,96,2.4444444444444446,104
guangzhou,2026-07-31 16:00:00,62.6,64.3,16.0,64.9,0.702,1.0,24.6,96,2.388888888888889,84
guangzhou,2026-07-31 17:00:00,52.5,54.1,12.6,60.6,0.493,2.0,24.5,95,2.611111111111111,76
guangzhou,2026-07-31 18:00:00,40.9,42.4,9.8,56.1,0.338,3.0,25.5,91,2.388888888888889,70
guangzhou,2026-07-31 19:00:00,32.7,34.2,8.0,51.4,0.285,5.0,25.3,91,2.4444444444444446,64
guangzhou,2026-07-31 20:00:00,26.3,27.7,6.6,46.4,0.286,7.0,25.0,92,2.4166666666666665,58
guangzhou,2026-07-31 21:00:00,19.9,21.2,5.9,41.8,0.313,9.0,24.1,95,3.4722222222222223,52
guangzhou,2026-07-31 22:00:00,13.1,14.2,5.9,37.6,0.377,11.0,23.8,98,2.5277777777777777,47
guangzhou,2026-07-31 23:00:00,16.3,17.2,6.6,33.7,0.468,13.0,24.1,97,2.694444444444444,42
guangzhou,2026-08-01 00:00:00,22.8,23.5,13.8,41.0,0.527,9.0,26.2,87,3.1666666666666665,51
guangzhou,2026-08-01 01:00:00,24.8,25.4,14.1,38.3,0.526,13.0,25.7,90,2.8055555555555554,48
guangzhou,2026-08-01 02:00:00,21.0,21.4,14.5,34.8,0.494,18.0,26.2,87,3.0277777777777777,44
guangzhou,2026-08-01 03:00:00,18.1,18.5,15.2,33.2,0.455,22.0,26.6,85,2.7777777777777777,42
guangzhou,2026-08-01 04:00:00,17.0,17.5,16.1,35.0,0.407,24.0,27.6,81,2.111111111111111,44
guangzhou,2026-08-01 05:00:00,18.3,18.9,17.3,38.8,0.351,24.0,29.0,76,2.0277777777777777,48
guangzhou,2026-08-01 06:00:00,19.8,20.5,18.5,42.6,0.323,22.0,27.2,86,3.5,53
guangzhou,2026-08-01 07:00:00,20.0,20.7,19.7,46.2,0.333,18.0,25.5,98,0.888888888888889,58
guangzhou,2026-08-01 08:00:00,22.8,23.5,20.9,49.9,0.37,12.0,25.1,96,2.4722222222222223,62
guangzhou,2026-08-01 09:00:00,26.2,27.0,22.2,53.0,0.431,7.0,25.1,96,2.888888888888889,66
guangzhou,2026-08-01 10:00:00,29.6,30.4,23.7,55.3,0.544,4.0,25.1,96,2.7222222222222223,69
guangzhou,2026-08-01 11:00:00,31.0,31.7,25.2,56.9,0.681,2.0,24.8,97,2.944444444444444,71
guangzhou,2026-08-01 12:00:00,35.0,35.5,22.6,57.3,0.758,0.0,25.3,94,2.75,72
guangzhou,2026-08-01 13:00:00,33.4,33.8,21.7,56.5,0.727,0.0,25.0,96,2.6666666666666665,71
guangzhou,2026-08-01 14:00:00,30.9,31.2,20.4,55.4,0.637,0.0,24.9,97,2.3333333333333335,69
guangzhou,2026-08-01 15:00:00,28.3,28.6,18.9,53.5,0.546,0.0,24.6,97,2.611111111111111,67
guangzhou,2026-08-01 16:00:00,26.0,26.4,17.1,50.6,0.469,2.0,24.4,97,2.4722222222222223,63
guangzhou,2026-08-01 17:00:00,23.1,23.5,15.1,47.0,0.392,5.0,24.2,97,2.25,59
guangzhou,2026-08-01 18:00:00,18.2,18.7,13.2,43.5,0.329,8.0,24.7,97,2.6666666666666665,54
guangzhou,2026-08-01 19:00:00,15.5,16.0,11.4,40.1,0.277,11.0,24.4,97,2.7222222222222223,50
guangzhou,2026-08-01 20:00:00,12.6,13.2,9.8,36.6,0.238,14.0,24.3,96,2.8055555555555554,46
guangzhou,2026-08-01 21:00:00,10.2,10.7,8.8,33.9,0.238,17.0,24.2,97,2.75,42
guangzhou,2026-08-01 22:00:00,9.3,9.7,8.7,32.5,0.315,19.0,24.1,97,2.3333333333333335,41
guangzhou,2026-08-01 23:00:00,13.2,13.5,9.2,31.7,0.43,22.0,24.5,95,2.4722222222222223,40
guangzhou,2026-08-02 00:00:00,19.3,19.9,18.9,42.7,0.492,15.0,26.8,80,2.138888888888889,53
guangzhou,2026-08-02 01:00:00,18.5,19.2,17.2,37.1,0.445,27.0,27.1,81,2.6666666666666665,46
guangzhou,2026-08-02 02:00:00,14.5,15.3,14.9,29.4,0.344,44.0,28.1,78,2.4166666666666665,37
guangzhou,2026-08-02 03:00:00,10.8,11.3,13.1,23.7,0.269,58.0,29.2,74,2.4166666666666665,30
guangzhou,2026-08-02 04:00:00,11.3,11.5,12.4,21.2,0.249,69.0,29.5,72,1.9444444444444444,26
guangzhou,2026-08-02 05:00:00,11.6,11.7,12.4,20.7,0.254,76.0,30.1,70,2.4444444444444446,26
guangzhou,2026-08-02 06:00:00,12.7,12.7,12.5,22.9,0.271,78.0,29.4,73,1.7222222222222223,29
guangzhou,2026-08-02 07:00:00,16.6,16.7,12.8,28.8,0.303,69.0,27.5,82,1.7222222222222223,36
guangzhou,2026-08-02 08:00:00,18.9,19.0,13.3,37.3,0.347,54.0,26.3,85,3.222222222222222,47
guangzhou,2026-08-02 09:00:00,21.4,21.6,13.9,45.7,0.381,40.0,25.0,96,2.0833333333333335,57
guangzhou,2026-08-02 10:00:00,22.2,22.5,14.6,53.9,0.398,27.0,25.7,95,2.4722222222222223,67
guangzhou,2026-08-02 11:00:00,27.1,27.6,15.3,62.0,0.406,15.0,25.2,96,3.0,78
guangzhou,2026-08-02 12:00:00,35.9,36.7,20.7,80.5,0.404,1.0,25.1,96,2.7222222222222223,100
guangzhou,2026-08-02 13:00:00,35.2,36.0,22.4,77.9,0.388,1.0,25.0,97,2.361111111111111,97
guangzhou,2026-08-02 14:00:00,34.6,35.3,24.7,74.3,0.361,1.0,24.6,97,2.7222222222222223,93
guangzhou,2026-08-02 15:00:00,34.6,35.3,26.0,70.8,0.337,1.0,24.6,97,2.833333333333333,88
guangzhou,2026-08-02 16:00:00,31.0,31.5,25.4,67.7,0.319,2.0,24.8,95,3.1666666666666665,85
guangzhou,2026-08-02 17:00:00,31.3,31.8,23.9,64.7,0.303,3.0,24.6,97,2.5,81
guangzhou,2026-08-02 18:00:00,31.1,31.5,22.7,62.6,0.292,3.0,24.9,96,2.4166666666666665,78
guangzhou,2026-08-02 19:00:00,30.6,31.1,22.3,62.3,0.286,2.0,24.6,97,2.4166666666666665,78
guangzhou,2026-08-02 20:00:00,26.2,26.7,22.2,62.8,0.284,1.0,24.4,98,2.2222222222222223,78
guangzhou,2026-08-02 21:00:00,22.6,23.2,22.4,61.8,0.291,1.0,24.2,98,2.1944444444444446,77
guangzhou,2026-08-02 22:00:00,22.2,22.8,23.3,57.8,0.311,3.0,24.0,99,1.5833333333333333,72
guangzhou,2026-08-02 23:00:00,26.5,27.1,24.6,52.2,0.34,5.0,24.1,99,1.2222222222222223,65
guangzhou,2026-08-03 00:00:00,17.9,18.3,18.6,35.4,0.364,18.0,26.0,91,2.4722222222222223,44
guangzhou,2026-08-03 01:00:00,17.8,18.3,17.0,32.6,0.383,26.0,26.8,88,1.9166666666666667,41
guangzhou,2026-08-03 02:00:00,15.1,15.9,14.8,28.9,0.398,37.0,27.8,82,1.8333333333333333,36
guangzhou,2026-08-03 03:00:00,14.8,16.0,13.2,26.5,0.402,48.0,28.3,78,1.6388888888888888,33
guangzhou,2026-08-03 04:00:00,15.0,16.4,12.6,26.0,0.381,59.0,28.6,75,1.6944444444444442,32
guangzhou,2026-08-03 05:00:00,16.5,17.8,12.7,27.0,0.35,69.0,28.8,74,1.8888888888888888,34
guangzhou,2026-08-03 06:00:00,20.4,21.4,13.4,30.3,0.344,70.0,30.6,70,0.7222222222222222,38
guangzhou,2026-08-03 07:00:00,22.7,23.5,15.0,37.8,0.375,54.0,28.2,78,2.944444444444444,47
guangzhou,2026-08-03 08:00:00,25.0,25.6,17.2,47.7,0.433,29.0,27.6,84,2.388888888888889,60
guangzhou,2026-08-03 09:00:00,27.1,27.9,19.5,55.6,0.518,9.0,27.3,86,2.1944444444444446,70
guangzhou,2026-08-03 10:00:00,30.3,31.1,21.9,59.9,0.667,2.0,26.9,87,2.3333333333333335,75
guangzhou,2026-08-03 11:00:00,36.6,37.3,24.3,62.4,0.845,0.0,25.9,94,2.0277777777777777,78
guangzhou,2026-08-03 12:00:00,56.1,57.5,34.3,77.6,0.946,0.0,26.7,87,1.6944444444444442,97
guangzhou,2026-08-03 13:00:00,60.3,61.7,36.1,75.7,0.894,0.0,25.6,95,1.9166666666666667,95
guangzhou,2026-08-03 14:00:00,60.1,61.2,38.6,72.9,0.765,0.0,25.3,96,2.7222222222222223,91
guangzhou,2026-08-03 15:00:00,65.2,66.4,40.3,70.0,0.682,0.0,24.9,98,1.9166666666666667,88
guangzhou,2026-08-03 16:00:00,65.7,66.6,40.6,66.9,0.709,0.0,24.7,98,1.6388888888888888,88
guangzhou,2026-08-03 17:00:00,63.3,64.3,40.0,63.7,0.783,0.0,24.7,98,0.6111111111111112,85
guangzhou,2026-08-03 18:00:00,62.4,63.1,39.4,60.9,0.835,0.0,25.5,98,0.6944444444444444,84
guangzhou,2026-08-03 19:00:00,65.4,66.1,38.5,58.7,0.838,0.0,25.1,99,0.8055555555555555,88
guangzhou,2026-08-03 20:00:00,66.4,67.3,37.4,56.9,0.82,0.0,25.0,99,1.25,89
guangzhou,2026-08-03 21:00:00,51.3,52.3,37.3,55.4,0.795,0.0,24.8,99,1.5555555555555554,70
guangzhou,2026-08-03 22:00:00,49.4,50.2,39.5,54.7,0.769,1.0,24.6,98,1.777777777777778,68
guangzhou,2026-08-03 23:00:00,56.9,58.0,42.7,54.3,0.737,2.0,24.9,97,1.1944444444444444,77
guangzhou,2026-08-04 00:00:00,36.2,37.6,36.7,52.4,0.695,10.0,27.3,87,1.1111111111111112,66
guangzhou,2026-08-04 01:00:00,31.8,33.6,35.3,48.9,0.627,18.0,28.1,82,1.3611111111111112,61
guangzhou,2026-08-04 02:00:00,26.1,28.5,33.4,44.1,0.549,29.0,29.3,77,1.1111111111111112,55
guangzhou,2026-08-04 03:00:00,25.8,28.6,31.5,41.1,0.508,39.0,29.6,75,1.0833333333333333,51
guangzhou,2026-08-04 04:00:00,26.3,29.3,29.7,40.6,0.528,46.0,29.6,74,1.6944444444444442,51
guangzhou,2026-08-04 05:00:00,25.5,28.4,27.9,41.9,0.585,51.0,29.4,76,1.9166666666666667,52
guangzhou,2026-08-04 06:00:00,26.1,28.7,26.7,45.3,0.654,52.0,30.5,70,1.472222222222222,57
guangzhou,2026-08-04 07:00:00,26.5,28.7,26.3,51.9,0.682,48.0,30.2,70,1.1666666666666667,65
guangzhou,2026-08-04 08:00:00,29.5,31.2,26.5,60.6,0.722,40.0,26.2,95,2.4722222222222223,76
guangzhou,2026-08-04 09:00:00,34.9,36.4,27.0,68.5,0.903,31.0,26.1,97,1.027777777777778,86
guangzhou,2026-08-04 10:00:00,47.3,49.0,28.1,75.4,1.354,20.0,26.3,96,0.8055555555555555,94
guangzhou,2026-08-04 11:00:00,69.8,71.9,29.5,81.5,1.946,8.0,26.1,97,0.6666666666666666,101
guangzhou,2026-08-04 12:00:00,90.8,92.4,32.3,86.7,2.426,0.0,26.4,97,0.4444444444444445,120
guangzhou,2026-08-04 13:00:00,109.7,112.5,33.9,86.8,2.69,0.0,25.8,97,1.0,143
guangzhou,2026-08-04 14:00:00,116.9,119.7,36.0,86.8,2.842,0.0,25.7,98,0.5833333333333334,153
guangzhou,2026-08-04 15:00:00,114.6,117.1,36.4,85.8,2.938,0.0,25.7,99,0.5,150
guangzhou,2026-08-04 16:00:00,115.9,118.3,33.7,82.9,3.006,0.0,25.5,99,0.6111111111111112,151
guangzhou,2026-08-04 17:00:00,97.3,99.2,29.4,79.0,3.019,0.0,25.3,98,0.2777777777777778,128
guangzhou,2026-08-04 18:00:00,80.1,81.7,25.9,75.6,2.952,0.0,25.4,98,0.8333333333333333,106
guangzhou,2026-08-04 19:00:00,70.8,72.4,24.1,73.6,2.765,0.0,25.2,99,0.6111111111111112,95
guangzhou,2026-08-04 20:00:00,66.4,68.0,23.1,72.1,2.499,0.0,25.3,97,0.7777777777777777,90
guangzhou,2026-08-04 21:00:00,63.6,65.2,22.6,70.5,2.253,0.0,25.3,97,1.1666666666666667,88
guangzhou,2026-08-04 22:00:00,65.7,67.3,22.5,69.2,2.09,0.0,25.2,97,0.8611111111111112,88
guangzhou,2026-08-04 23:00:00,74.0,75.4,23.0,67.8,1.948,2.0,25.7,96,1.3055555555555556,99
guangzhou,2026-08-05 00:00:00,64.3,65.4,36.7,59.0,1.74,13.0,27.5,87,0.9722222222222222,87
guangzhou,2026-08-05 01:00:00,53.2,53.7,40.3,59.5,1.381,16.0,28.8,77,0.8611111111111112,74
guangzhou,2026-08-05 02:00:00,37.1,37.4,45.2,60.0,0.956,21.0,29.8,71,0.9166666666666666,75
guangzhou,2026-08-05 03:00:00,33.9,34.2,47.7,59.1,0.641,31.0,30.4,66,0.8611111111111112,74
guangzhou,2026-08-05 04:00:00,34.7,35.0,45.7,54.7,0.518,50.0,31.0,63,1.0,68
guangzhou,2026-08-05 05:00:00,36.1,36.4,41.4,48.9,0.505,75.0,31.4,60,1.3888888888888888,61
guangzhou,2026-08-05 06:00:00,36.9,37.3,38.0,46.3,0.526,94.0,32.2,58,0.8611111111111112,58
guangzhou,2026-08-05 07:00:00,39.0,39.5,36.4,46.9,0.545,107.0,32.4,57,1.1666666666666667,59
guangzhou,2026-08-05 08:00:00,41.3,41.7,35.7,50.7,0.597,114.0,31.5,60,1.6944444444444442,63
guangzhou,2026-08-05 09:00:00,45.5,46.0,36.2,63.0,0.717,108.0,31.2,62,1.6944444444444442,79
guangzhou,2026-08-05 10:00:00,68.9,69.4,38.7,92.3,0.971,77.0,30.5,67,1.5833333333333333,106
guangzhou,2026-08-05 11:00:00,103.4,103.6,42.5,129.9,1.291,33.0,29.4,75,0.9166666666666666,136
guangzhou,2026-08-05 12:00:00,175.1,177.0,45.8,139.9,1.513,0.0,29.5,79,0.8055555555555555,225
guangzhou,2026-08-05 13:00:00,205.4,209.5,48.8,138.5,1.549,0.0,28.6,81,1.0,255
guangzhou,2026-08-05 14:00:00,220.7,226.8,52.9,136.5,1.486,0.0,28.2,81,1.3055555555555556,271
guangzhou,2026-08-05 15:00:00,201.2,206.3,55.1,133.7,1.416,0.0,27.8,81,1.6388888888888888,251
guangzhou,2026-08-05 16:00:00,173.7,177.0,53.8,130.1,1.361,0.0,27.4,83,1.5555555555555554,224
guangzhou,2026-08-05 17:00:00,148.5,151.8,50.5,125.7,1.3,0.0,26.9,85,1.5,198
guangzhou,2026-08-05 18:00:00,129.0,131.3,47.2,121.0,1.262,0.0,27.1,84,1.2222222222222223,170
guangzhou,2026-08-05 19:00:00,113.6,115.3,44.2,115.9,1.262,0.0,26.8,86,0.75,148
guangzhou,2026-08-05 20:00:00,104.1,105.9,41.2,110.3,1.285,0.0,26.6,86,0.8611111111111112,136
guangzhou,2026-08-05 21:00:00,100.4,102.9,39.0,104.8,1.312,0.0,26.5,87,0.9444444444444444,132
guangzhou,2026-08-05 22:00:00,104.3,107.6,38.3,100.2,1.361,0.0,26.1,88,0.75,137
guangzhou,2026-08-05 23:00:00,115.5,119.7,38.4,95.6,1.414,1.0,27.0,83,0.5,151
guangzhou,2026-08-06 00:00:00,71.5,74.0,37.5,89.5,1.398,18.0,28.7,75,0.5,105
guangzhou,2026-08-06 01:00:00,56.1,57.3,37.4,78.2,1.261,44.0,29.9,68,0.6111111111111112,98
guangzhou,2026-08-06 02:00:00,49.0,49.7,37.2,62.3,1.055,82.0,30.9,65,0.5833333333333334,78
guangzhou,2026-08-06 03:00:00,42.8,43.4,35.6,48.1,0.859,121.0,31.7,61,0.41666666666666663,60
guangzhou,2026-08-06 04:00:00,40.0,40.4,31.3,36.8,0.68,161.0,32.2,59,0.8611111111111112,56
guangzhou,2026-08-06 05:00:00,40.2,40.5,25.6,27.2,0.511,201.0,33.2,55,1.1111111111111112,100
guangzhou,2026-08-06 06:00:00,42.8,43.1,21.9,21.4,0.411,232.0,33.5,52,1.25,116
guangzhou,2026-08-06 07:00:00,46.7,47.0,21.5,16.4,0.411,256.0,33.5,53,1.3055555555555556,128
